#ID_RSSD_PREDECESSOR,ID_RSSD_SUCCESSOR,D_DT_TRANS,TRNSFM_CD,ACCT_METHOD,DT_TRANS
14511,531719,"07/03/1961 00:00:00",1,0,19610703
14548,124148,"04/01/1990 00:00:00",1,0,19900401
14575,48972,"03/07/1992 00:00:00",50,0,19920307
14575,58878,"03/07/1992 00:00:00",50,0,19920307
14575,144829,"03/07/1992 00:00:00",50,0,19920307
14575,208329,"03/07/1992 00:00:00",50,0,19920307
14575,410823,"03/07/1992 00:00:00",50,0,19920307
14575,436823,"03/07/1992 00:00:00",50,0,19920307
14575,445423,"03/07/1992 00:00:00",50,0,19920307
14575,533870,"03/07/1992 00:00:00",50,0,19920307
14575,674728,"03/07/1992 00:00:00",50,0,19920307
14575,777928,"03/07/1992 00:00:00",50,0,19920307
14575,778420,"03/07/1992 00:00:00",50,0,19920307
14575,967626,"03/07/1992 00:00:00",50,0,19920307
14575,979629,"03/07/1992 00:00:00",50,0,19920307
14575,1014929,"03/07/1992 00:00:00",50,0,19920307
14575,1400906,"03/07/1992 00:00:00",50,0,19920307
14584,115173,"01/09/1985 00:00:00",1,0,19850109
14614,296401,"06/08/1974 00:00:00",1,0,19740608
14678,527570,"11/01/1981 00:00:00",1,0,19811101
14687,737874,"04/12/1982 00:00:00",1,0,19820412
14696,281984,"04/01/2002 00:00:00",1,0,20020401
14780,277473,"07/01/1997 00:00:00",1,0,19970701
14799,91482,"10/01/1984 00:00:00",1,0,19841001
14838,675332,"06/25/1971 00:00:00",1,0,19710625
14847,267241,"06/01/1988 00:00:00",1,0,19880601
14856,785352,"05/04/1984 00:00:00",1,0,19840504
14883,640880,"01/02/1997 00:00:00",1,0,19970102
14892,106993,"01/01/1984 00:00:00",1,0,19840101
14904,852218,"10/01/1978 00:00:00",1,0,19781001
14931,2860440,"04/08/2004 00:00:00",1,2,20040408
14940,75633,"05/28/2005 00:00:00",1,1,20050528
14959,469858,"03/12/1999 00:00:00",1,1,19990312
14986,219875,"12/06/1991 00:00:00",1,0,19911206
14995,927796,"02/18/1988 00:00:00",1,0,19880218
15059,3850,"09/30/1988 00:00:00",1,0,19880930
15077,1496020,"10/04/1997 00:00:00",1,2,19971004
15086,791371,"06/30/1983 00:00:00",1,0,19830630
15095,73796,"05/01/2009 00:00:00",1,0,20090501
15134,1011526,"12/22/1997 00:00:00",1,1,19971222
15170,713476,"05/01/2000 00:00:00",1,1,20000501
15189,418780,"06/01/1997 00:00:00",1,0,19970601
15198,139599,"03/31/1995 00:00:00",1,0,19950331
15255,928056,"01/03/1995 00:00:00",1,0,19950103
15282,320780,"04/01/2004 00:00:00",1,0,20040401
15291,892698,"06/30/1992 00:00:00",1,0,19920630
15349,931542,"01/05/1970 00:00:00",1,0,19700105
15358,159056,"11/17/1995 00:00:00",1,1,19951117
15376,797971,"11/01/2015 00:00:00",1,0,20151101
15394,719692,"09/01/1981 00:00:00",1,0,19810901
15433,351038,"12/30/1983 00:00:00",1,0,19831230
15442,862338,"04/05/1992 00:00:00",1,0,19920405
15451,840859,"08/12/1988 00:00:00",50,0,19880812
15479,643171,"11/01/1986 00:00:00",1,0,19861101
15488,607874,"12/01/1992 00:00:00",1,0,19921201
15497,1012998,"07/01/1997 00:00:00",1,0,19970701
15536,504713,"10/31/2009 00:00:00",50,0,20091031
15554,203959,"10/01/1986 00:00:00",1,0,19861001
15590,537793,"12/01/1992 00:00:00",1,0,19921201
15602,14409,"04/15/1994 00:00:00",1,0,19940415
15620,76229,"08/30/1975 00:00:00",1,0,19750830
15684,185989,"08/11/2005 00:00:00",1,0,20050811
15693,391285,"07/31/2003 00:00:00",1,0,20030731
15732,467630,"06/23/2003 00:00:00",1,1,20030623
15787,57787,"04/29/2000 00:00:00",1,0,20000429
15796,939285,"05/31/2008 00:00:00",1,0,20080531
15853,888253,"03/22/1999 00:00:00",1,1,19990322
15871,35570,"06/07/2008 00:00:00",1,2,20080607
15938,116237,"07/15/1989 00:00:00",1,0,19890715
15947,182746,"08/01/1990 00:00:00",1,0,19900801
15983,834689,"04/30/1981 00:00:00",1,0,19810430
15992,572495,"07/01/2011 00:00:00",1,0,20110701
16056,139955,"04/22/1995 00:00:00",1,1,19950422
16092,1098,"07/01/1992 00:00:00",1,0,19920701
16177,239873,"03/19/1992 00:00:00",1,0,19920319
16186,461674,"05/02/1994 00:00:00",1,0,19940502
16195,554996,"03/31/2012 00:00:00",1,0,20120331
16216,42617,"06/24/1963 00:00:00",1,0,19630624
16243,539340,"03/21/1987 00:00:00",50,0,19870321
16270,13774,"12/01/1983 00:00:00",1,0,19831201
16289,451497,"03/01/2017 00:00:00",1,0,20170301
16298,99983,"10/01/1991 00:00:00",1,0,19911001
16337,456045,"10/02/2010 00:00:00",50,0,20101002
16355,877556,"05/24/2003 00:00:00",1,1,20030524
16373,390279,"11/22/1980 00:00:00",1,0,19801122
16382,812584,"04/01/1989 00:00:00",1,0,19890401
16391,383093,"10/01/1993 00:00:00",1,0,19931001
16458,704559,"01/14/2015 00:00:00",1,2,20150114
16485,207975,"09/13/2001 00:00:00",1,0,20010913
16494,734499,"12/01/2013 00:00:00",1,0,20131201
16560,1415599,"06/25/1993 00:00:00",1,0,19930625
16579,145590,"02/28/2001 00:00:00",1,0,20010228
16588,96580,"08/01/1985 00:00:00",1,0,19850801
16597,64093,"07/31/1993 00:00:00",1,0,19930731
16627,541923,"12/05/1992 00:00:00",1,0,19921205
16654,3850,"09/30/1988 00:00:00",1,0,19880930
16672,463276,"08/02/1983 00:00:00",1,0,19830802
16681,29289,"10/01/2006 00:00:00",1,0,20061001
16748,895381,"04/01/2021 00:00:00",1,0,20210401
16757,984258,"06/10/1996 00:00:00",1,1,19960610
16766,1156539,"02/02/2004 00:00:00",1,1,20040202
16775,245977,"12/31/1988 00:00:00",1,0,19881231
16784,203584,"01/01/2007 00:00:00",1,0,20070101
16823,47920,"09/01/1983 00:00:00",1,0,19830901
16887,15675,"12/31/1991 00:00:00",1,0,19911231
16935,675734,"08/01/1985 00:00:00",1,0,19850801
16944,366078,"04/07/2015 00:00:00",1,2,20150407
16953,1005655,"12/12/2015 00:00:00",1,2,20151212
16971,175980,"07/01/1989 00:00:00",1,0,19890701
16999,248192,"01/01/1984 00:00:00",1,0,19840101
17008,15602,"11/01/1963 00:00:00",1,0,19631101
17035,452177,"09/11/1999 00:00:00",1,0,19990911
17062,1415599,"06/15/1990 00:00:00",50,0,19900615
17071,929987,"04/01/2000 00:00:00",50,0,20000401
17080,935072,"03/31/1988 00:00:00",1,0,19880331
17156,3850,"09/30/1988 00:00:00",1,0,19880930
17174,240178,"11/19/1988 00:00:00",50,0,19881119
17183,685788,"10/31/2011 00:00:00",1,0,20111031
17240,636043,"12/31/1998 00:00:00",1,1,19981231
17277,903174,"11/01/1981 00:00:00",1,0,19811101
17286,4389,"06/01/1991 00:00:00",1,0,19910601
17295,139599,"04/01/1984 00:00:00",1,0,19840401
17307,378802,"07/01/1970 00:00:00",1,0,19700701
17343,794541,"01/01/1992 00:00:00",1,0,19920101
17352,2340193,"07/29/1998 00:00:00",1,2,19980729
17398,100085,"11/01/2000 00:00:00",1,0,20001101
17437,557933,"12/06/1985 00:00:00",1,0,19851206
17464,659855,"08/12/2017 00:00:00",1,2,20170812
17482,510581,"01/01/1994 00:00:00",1,0,19940101
17491,1005691,"01/07/1981 00:00:00",1,0,19810107
17549,15536,"01/01/2006 00:00:00",1,1,20060101
17558,266150,"12/01/1989 00:00:00",1,0,19891201
17576,352772,"04/01/1982 00:00:00",1,0,19820401
17633,2079493,"09/13/1999 00:00:00",1,1,19990913
17642,28349,"04/17/2002 00:00:00",1,1,20020417
17688,151881,"01/02/1986 00:00:00",1,0,19860102
17697,201898,"04/01/1986 00:00:00",1,0,19860401
17736,679835,"01/01/1988 00:00:00",1,0,19880101
17763,485166,"01/09/1988 00:00:00",50,0,19880109
17790,37097,"01/01/2009 00:00:00",1,0,20090101
17839,2938,"03/14/2009 00:00:00",1,1,20090314
17857,735852,"05/01/1998 00:00:00",1,1,19980501
17884,752680,"01/01/2016 00:00:00",1,0,20160101
17893,31291,"01/01/2005 00:00:00",1,0,20050101
17923,61122,"01/02/1970 00:00:00",1,0,19700102
17932,147231,"03/22/1985 00:00:00",1,0,19850322
17996,72986,"06/01/2007 00:00:00",1,0,20070601
18032,848837,"04/01/1979 00:00:00",1,0,19790401
18078,2558970,"07/01/2007 00:00:00",1,1,20070701
18087,805184,"07/01/1989 00:00:00",1,0,19890701
18096,578282,"02/01/1992 00:00:00",50,0,19920201
18126,576710,"10/26/2002 00:00:00",1,1,20021026
18135,607799,"01/11/2020 00:00:00",1,0,20200111
18144,460855,"06/20/1998 00:00:00",1,1,19980620
18153,25759,"04/01/1994 00:00:00",1,0,19940401
18199,317995,"11/01/1991 00:00:00",1,0,19911101
18201,14409,"10/20/1990 00:00:00",50,0,19901020
18256,583147,"02/19/1996 00:00:00",1,1,19960219
18274,265788,"07/30/1985 00:00:00",1,0,19850730
18283,943871,"08/25/1987 00:00:00",1,0,19870825
18313,133270,"01/23/1999 00:00:00",1,2,19990123
18368,131360,"10/16/2006 00:00:00",1,2,20061016
18377,206174,"05/31/2017 00:00:00",1,2,20170531
18386,280183,"10/24/2017 00:00:00",1,0,20171024
18395,445478,"01/01/2001 00:00:00",1,0,20010101
18452,881450,"11/01/1991 00:00:00",1,0,19911101
18470,78335,"09/15/1990 00:00:00",50,0,19900915
18498,379582,"08/03/1981 00:00:00",1,0,19810803
18591,86796,"07/31/1983 00:00:00",1,0,19830731
18630,390532,"11/01/1987 00:00:00",1,0,19871101
18658,974259,"07/01/1993 00:00:00",1,0,19930701
18667,964157,"05/09/1991 00:00:00",1,0,19910509
18685,663786,"11/01/2009 00:00:00",1,0,20091101
18694,735496,"11/01/2004 00:00:00",1,0,20041101
18715,553814,"12/08/1966 00:00:00",1,0,19661208
18751,3850,"09/30/1988 00:00:00",1,0,19880930
18779,611974,"09/30/1980 00:00:00",1,0,19800930
18797,124193,"01/01/2004 00:00:00",1,0,20040101
18863,212465,"01/16/2004 00:00:00",1,2,20040116
18872,652472,"01/01/1983 00:00:00",1,0,19830101
18881,80392,"12/31/1985 00:00:00",1,0,19851231
18890,3805055,"01/01/2021 00:00:00",1,0,20210101
18920,190527,"07/01/1984 00:00:00",1,0,19840701
18957,837952,"07/02/2012 00:00:00",1,2,20120702
18993,83179,"06/23/1987 00:00:00",1,0,19870623
19048,736943,"03/08/1977 00:00:00",1,0,19770308
19057,13859,"09/19/1992 00:00:00",1,0,19920919
19093,570398,"12/18/1981 00:00:00",1,0,19811218
19105,97103,"07/02/1990 00:00:00",50,0,19900702
19150,217059,"09/21/1996 00:00:00",1,1,19960921
19169,364869,"10/26/1989 00:00:00",1,0,19891026
19178,482978,"01/01/1995 00:00:00",1,0,19950101
19187,121875,"04/02/1984 00:00:00",1,0,19840402
19196,345493,"03/01/2003 00:00:00",1,0,20030301
19217,692115,"12/31/1973 00:00:00",1,0,19731231
19253,76751,"04/17/1987 00:00:00",50,0,19870417
19271,828473,"02/01/1980 00:00:00",1,0,19800201
19365,1156539,"10/07/1994 00:00:00",1,0,19941007
19374,438322,"01/30/1993 00:00:00",1,0,19930130
19383,782182,"02/01/2002 00:00:00",1,0,20020201
19392,612092,"11/01/2003 00:00:00",1,0,20031101
19422,967626,"02/21/1984 00:00:00",1,0,19840221
19440,773649,"11/13/1998 00:00:00",1,1,19981113
19459,929651,"12/14/1995 00:00:00",1,2,19951214
19534,182232,"08/30/1997 00:00:00",1,1,19970830
19543,1012448,"01/01/1990 00:00:00",1,0,19900101
19561,40163,"08/01/1985 00:00:00",1,0,19850801
19589,116778,"01/24/2004 00:00:00",1,0,20040124
19637,994332,"01/01/1979 00:00:00",1,0,19790101
19655,203856,"03/11/1988 00:00:00",50,0,19880311
19673,430371,"06/01/1982 00:00:00",1,0,19820601
19682,313371,"10/06/1995 00:00:00",1,0,19951006
19721,26224,"02/05/1962 00:00:00",1,0,19620205
19730,1007846,"02/04/2017 00:00:00",1,1,20170204
19749,606046,"09/01/2000 00:00:00",1,2,20000901
19785,971276,"01/01/1993 00:00:00",1,0,19930101
19794,241791,"11/01/1997 00:00:00",1,0,19971101
19860,697633,"07/18/2000 00:00:00",1,2,20000718
19888,391285,"10/01/1988 00:00:00",1,0,19881001
19897,110794,"09/01/2005 00:00:00",1,0,20050901
19945,89546,"01/01/1987 00:00:00",1,0,19870101
19963,669667,"09/01/1989 00:00:00",1,0,19890901
19990,36698,"07/01/1989 00:00:00",1,0,19890701
20044,267241,"11/03/1986 00:00:00",1,0,19861103
20080,675583,"10/01/1992 00:00:00",1,0,19921001
20110,962014,"09/27/1997 00:00:00",1,1,19970927
20147,157744,"04/18/2009 00:00:00",1,1,20090418
20174,517571,"06/02/1986 00:00:00",1,0,19860602
20183,940786,"07/01/1991 00:00:00",1,0,19910701
20192,407083,"09/01/2009 00:00:00",1,0,20090901
20259,451965,"10/18/2008 00:00:00",1,1,20081018
20277,640974,"05/22/1980 00:00:00",50,0,19800522
20295,543084,"10/01/1988 00:00:00",1,0,19881001
20334,150035,"09/05/1985 00:00:00",50,0,19850905
20370,2078290,"05/28/2011 00:00:00",50,0,20110528
20464,634852,"03/17/1989 00:00:00",50,0,19890317
20473,490375,"10/01/2005 00:00:00",1,0,20051001
20482,744292,"11/24/1992 00:00:00",1,0,19921124
20491,242499,"06/01/1988 00:00:00",1,0,19880601
20512,215710,"12/01/2015 00:00:00",1,2,20151201
20549,147549,"11/18/1989 00:00:00",1,0,19891118
20558,653657,"12/11/1987 00:00:00",1,0,19871211
20576,687474,"01/02/1997 00:00:00",1,2,19970102
20585,4389,"01/01/1982 00:00:00",1,0,19820101
20594,162391,"10/02/2006 00:00:00",1,0,20061002
20679,32104,"01/01/1986 00:00:00",1,0,19860101
20688,451497,"05/01/1992 00:00:00",1,0,19920501
20697,678892,"08/01/1989 00:00:00",1,0,19890801
20727,961325,"04/03/1972 00:00:00",1,0,19720403
20745,338347,"09/24/1988 00:00:00",1,0,19880924
20754,850456,"11/06/2006 00:00:00",1,2,20061106
20790,681986,"12/04/1986 00:00:00",1,0,19861204
20839,491934,"08/01/2008 00:00:00",1,1,20080801
20866,906063,"07/24/2010 00:00:00",50,0,20100724
20875,39970,"12/08/1990 00:00:00",1,0,19901208
20884,136075,"07/01/1985 00:00:00",1,0,19850701
20893,177797,"01/01/1991 00:00:00",50,0,19910101
20905,501105,"03/01/1960 00:00:00",1,0,19600301
20941,26233,"11/01/1988 00:00:00",1,0,19881101
20950,43557,"12/11/1993 00:00:00",1,0,19931211
20978,761806,"05/15/2004 00:00:00",1,2,20040515
20987,406787,"10/01/2015 00:00:00",1,0,20151001
20996,995599,"10/04/1999 00:00:00",1,0,19991004
21014,868817,"04/01/1985 00:00:00",1,0,19850401
21078,556879,"12/01/1980 00:00:00",1,0,19801201
21087,551883,"07/01/2018 00:00:00",1,0,20180701
21096,805492,"01/01/1997 00:00:00",1,0,19970101
21144,17240,"11/01/1993 00:00:00",9,0,19931101
21162,133869,"10/05/1991 00:00:00",1,0,19911005
21171,675332,"04/22/2005 00:00:00",1,1,20050422
21199,63984,"08/01/2001 00:00:00",1,0,20010801
21274,858171,"12/31/1987 00:00:00",1,0,19871231
21283,556495,"07/11/1989 00:00:00",1,0,19890711
21292,83179,"12/18/1987 00:00:00",1,0,19871218
21368,142067,"06/14/1971 00:00:00",1,0,19710614
21377,437491,"01/02/1995 00:00:00",1,0,19950102
21386,630171,"10/01/1991 00:00:00",1,0,19911001
21395,838995,"02/01/2002 00:00:00",1,0,20020201
21407,516006,"01/31/1981 00:00:00",1,0,19810131
21452,678753,"12/31/1987 00:00:00",1,0,19871231
21470,1220195,"07/30/1988 00:00:00",1,0,19880730
21489,53097,"05/01/2016 00:00:00",1,0,20160501
21498,1008692,"05/01/2016 00:00:00",1,0,20160501
21555,450856,"08/29/1998 00:00:00",1,2,19980829
21582,801878,"10/03/2017 00:00:00",1,0,20171003
21591,425498,"12/01/2005 00:00:00",1,0,20051201
21630,2760102,"02/20/2018 00:00:00",1,1,20180220
21667,329466,"06/02/1969 00:00:00",1,0,19690602
21676,314088,"01/01/2005 00:00:00",1,0,20050101
21779,736877,"04/01/1982 00:00:00",1,0,19820401
21788,629090,"07/01/1999 00:00:00",1,0,19990701
21797,533786,"04/01/2011 00:00:00",1,0,20110401
21836,459934,"01/01/1978 00:00:00",1,0,19780101
21854,23951,"10/06/1989 00:00:00",1,0,19891006
21872,907154,"08/19/1989 00:00:00",50,0,19890819
21890,804187,"01/31/1995 00:00:00",1,0,19950131
21939,116237,"04/08/1986 00:00:00",1,0,19860408
22057,913856,"01/29/2000 00:00:00",1,1,20000129
22093,560791,"04/01/1998 00:00:00",1,0,19980401
22150,21658,"07/30/1988 00:00:00",1,0,19880730
22178,398387,"01/03/2005 00:00:00",1,0,20050103
22217,535913,"03/30/1994 00:00:00",1,0,19940330
22235,491934,"08/01/2008 00:00:00",1,1,20080801
22253,860455,"03/01/1986 00:00:00",1,0,19860301
22262,916165,"10/31/1970 00:00:00",1,0,19701031
22271,195072,"07/01/1982 00:00:00",1,0,19820701
22280,559580,"09/30/1995 00:00:00",1,0,19950930
22299,927796,"04/01/1991 00:00:00",1,0,19910401
22310,991818,"09/08/1969 00:00:00",1,0,19690908
22356,2634191,"05/01/2012 00:00:00",1,1,20120501
22374,507170,"07/01/1984 00:00:00",1,0,19840701
22383,823281,"07/31/1988 00:00:00",1,0,19880731
22392,751674,"07/01/1984 00:00:00",1,0,19840701
22459,144052,"06/04/2011 00:00:00",1,1,20110604
22561,639464,"02/27/1984 00:00:00",1,0,19840227
22589,188588,"05/01/1986 00:00:00",1,0,19860501
22598,588094,"02/01/1987 00:00:00",1,0,19870201
22646,499640,"10/04/1988 00:00:00",50,0,19881004
22673,657972,"07/01/1982 00:00:00",1,0,19820701
22712,214209,"12/01/1980 00:00:00",1,0,19801201
22758,903259,"12/17/1982 00:00:00",50,0,19821217
22767,133869,"10/21/1995 00:00:00",1,2,19951021
22776,147231,"10/14/1989 00:00:00",50,0,19891014
22785,567987,"08/01/2005 00:00:00",1,0,20050801
22833,400637,"12/31/1969 00:00:00",1,0,19691231
22851,387756,"09/01/1989 00:00:00",50,0,19890901
22909,919308,"12/01/1999 00:00:00",7,0,19991201
22909,2896177,"07/08/2004 00:00:00",1,0,20040708
22936,423739,"05/01/2019 00:00:00",1,2,20190501
22954,929352,"09/22/2012 00:00:00",1,2,20120922
22981,64383,"03/31/1983 00:00:00",1,0,19830331
22990,858993,"01/01/1994 00:00:00",1,0,19940101
23036,395238,"06/01/2010 00:00:00",1,1,20100601
23045,832546,"08/13/2016 00:00:00",1,2,20160813
23063,627658,"12/31/1994 00:00:00",1,0,19941231
23072,545677,"07/01/1984 00:00:00",1,0,19840701
23157,43557,"02/17/1989 00:00:00",50,0,19890217
23175,680439,"09/29/1990 00:00:00",50,0,19900929
23193,55372,"06/01/1989 00:00:00",1,0,19890601
23241,208244,"07/30/2011 00:00:00",50,0,20110730
23241,1400894,"07/30/2011 00:00:00",50,0,20110730
23269,849160,"10/19/1991 00:00:00",50,0,19911019
23278,497404,"04/17/2010 00:00:00",50,0,20100417
23296,681191,"07/01/1998 00:00:00",1,0,19980701
23335,590033,"06/01/1985 00:00:00",1,0,19850601
23344,794541,"07/13/2002 00:00:00",1,1,20020713
23353,788951,"12/16/1991 00:00:00",1,0,19911216
23410,251325,"03/01/1988 00:00:00",1,0,19880301
23483,839189,"11/02/1988 00:00:00",1,0,19881102
23492,843588,"10/01/1989 00:00:00",1,0,19891001
23522,757322,"11/19/1962 00:00:00",1,0,19621119
23540,129732,"06/29/2013 00:00:00",1,1,20130629
23559,204358,"01/20/1986 00:00:00",1,0,19860120
23577,191355,"08/24/1991 00:00:00",50,0,19910824
23595,267791,"09/30/1997 00:00:00",1,0,19970930
23652,25759,"10/01/1994 00:00:00",1,0,19941001
23698,597395,"10/26/1984 00:00:00",1,0,19841026
23728,134624,"12/01/1979 00:00:00",1,0,19791201
23773,771270,"08/01/2014 00:00:00",1,0,20140801
23812,3379471,"12/11/2010 00:00:00",1,2,20101211
23867,972769,"10/15/1994 00:00:00",1,0,19941015
23876,699673,"05/29/1990 00:00:00",1,0,19900529
23885,455691,"01/01/1999 00:00:00",1,0,19990101
23942,400637,"05/21/1988 00:00:00",1,0,19880521
23951,880958,"06/01/1991 00:00:00",1,0,19910601
23979,535276,"02/14/1996 00:00:00",1,0,19960214
23988,425283,"01/02/1983 00:00:00",1,0,19830102
24051,164658,"09/30/1988 00:00:00",1,0,19880930
24079,646574,"07/01/1981 00:00:00",1,0,19810701
24088,284378,"10/01/1994 00:00:00",1,0,19941001
24097,226499,"07/21/2010 00:00:00",1,0,20100721
24118,940311,"01/01/1991 00:00:00",1,0,19910101
24136,673431,"07/11/1983 00:00:00",50,0,19830711
24154,203959,"10/01/1986 00:00:00",1,0,19861001
24181,515287,"02/01/2018 00:00:00",1,0,20180201
24266,877369,"05/01/2007 00:00:00",1,2,20070501
24275,355380,"07/01/1988 00:00:00",1,0,19880701
24284,710091,"08/02/1980 00:00:00",1,0,19800802
24314,312217,"01/02/1970 00:00:00",1,0,19700102
24387,461674,"01/31/1987 00:00:00",1,0,19870131
24396,176071,"07/11/2002 00:00:00",1,0,20020711
24444,678445,"12/31/1984 00:00:00",1,0,19841231
24471,3042711,"07/28/2001 00:00:00",50,0,20010728
24499,928784,"08/15/2016 00:00:00",1,0,20160815
24583,687278,"07/01/2011 00:00:00",1,0,20110701
24592,269076,"04/01/1998 00:00:00",1,0,19980401
24622,336325,"06/02/1969 00:00:00",1,0,19690602
24631,868031,"01/01/1982 00:00:00",1,0,19820101
24695,852487,"05/01/1988 00:00:00",1,0,19880501
24725,438322,"03/31/1984 00:00:00",1,0,19840331
24743,256647,"01/01/1993 00:00:00",1,0,19930101
24752,43557,"06/15/1987 00:00:00",1,0,19870615
24770,258436,"12/30/1995 00:00:00",1,1,19951230
24789,156774,"12/30/2000 00:00:00",1,0,20001230
24798,667195,"12/01/2005 00:00:00",1,0,20051201
24855,1002850,"02/27/2016 00:00:00",1,2,20160227
24864,221962,"10/30/1993 00:00:00",50,0,19931030
24864,837260,"10/30/1993 00:00:00",50,0,19931030
24864,1400894,"10/30/1993 00:00:00",50,0,19931030
24873,1916809,"11/02/1991 00:00:00",50,0,19911102
25003,595476,"01/02/1990 00:00:00",1,0,19900102
25058,601050,"06/29/1996 00:00:00",1,1,19960629
25076,139272,"02/08/1988 00:00:00",1,0,19880208
25094,547699,"07/01/1995 00:00:00",1,0,19950701
25124,336325,"04/25/1968 00:00:00",1,0,19680425
25133,947178,"12/01/1998 00:00:00",1,1,19981201
25151,995151,"01/01/1988 00:00:00",1,0,19880101
25160,795650,"10/17/1992 00:00:00",1,0,19921017
25236,181637,"08/06/1993 00:00:00",1,0,19930806
25254,653657,"07/01/1987 00:00:00",1,0,19870701
25272,43173,"09/04/1981 00:00:00",1,0,19810904
25290,23894,"03/13/1990 00:00:00",1,0,19900313
25375,18126,"11/16/1991 00:00:00",50,0,19911116
25375,131520,"11/16/1991 00:00:00",50,0,19911116
25375,161022,"11/16/1991 00:00:00",50,0,19911116
25375,178020,"11/16/1991 00:00:00",50,0,19911116
25375,216324,"11/16/1991 00:00:00",50,0,19911116
25375,224178,"11/16/1991 00:00:00",50,0,19911116
25375,249872,"11/16/1991 00:00:00",50,0,19911116
25375,355214,"11/16/1991 00:00:00",50,0,19911116
25375,672818,"11/16/1991 00:00:00",50,0,19911116
25375,736877,"11/16/1991 00:00:00",50,0,19911116
25375,936426,"11/16/1991 00:00:00",50,0,19911116
25384,666581,"11/04/1987 00:00:00",1,0,19871104
25393,141396,"01/27/1992 00:00:00",50,0,19920127
25423,460024,"06/29/1963 00:00:00",1,0,19630629
25450,173333,"08/22/2002 00:00:00",1,1,20020822
25487,594880,"08/01/2007 00:00:00",1,0,20070801
25496,908889,"04/01/2004 00:00:00",1,0,20040401
25580,685788,"01/02/1988 00:00:00",1,0,19880102
25599,292999,"04/01/1991 00:00:00",1,0,19910401
25656,164658,"09/30/1988 00:00:00",1,0,19880930
25674,322074,"05/22/1982 00:00:00",1,0,19820522
25683,69070,"05/20/1983 00:00:00",1,0,19830520
25692,365398,"04/01/1995 00:00:00",1,0,19950401
25740,92340,"05/11/1984 00:00:00",1,0,19840511
25759,723354,"08/12/2000 00:00:00",1,1,20000812
25786,656872,"02/03/1999 00:00:00",1,0,19990203
25795,85892,"01/11/1982 00:00:00",1,0,19820111
25825,969723,"07/17/1999 00:00:00",1,1,19990717
25852,727473,"01/03/2008 00:00:00",1,0,20080103
25861,451965,"11/09/1968 00:00:00",1,0,19681109
25889,167695,"02/01/1989 00:00:00",1,0,19890201
25898,451497,"04/01/2002 00:00:00",1,0,20020401
25937,197030,"10/01/1986 00:00:00",1,0,19861001
25955,292243,"06/17/1985 00:00:00",1,0,19850617
25973,908571,"03/30/2000 00:00:00",1,0,20000330
25982,857099,"07/01/2003 00:00:00",1,0,20030701
